eps,W
0.0,0.8542192473640478
0.1,0.7795952794165819
0.2,0.738120455991356
0.30000000000000004,0.7116126739847867
0.4,0.6927230416761683
0.5,0.6782221245241199
0.6000000000000001,0.6664689144971507
0.7000000000000001,0.6565418770852264
0.8,0.6478839000488044
0.9,0.6401389284436658
1.0,0.6316185139535183
1.1,0.5940169147005337
1.2000000000000002,0.5621494721690711
1.3,0.5354622160246744
1.4000000000000001,0.5126112340764991
1.5,0.4926739136243996
1.6,0.47499616350513085
1.7000000000000002,0.4591032560026666
1.8,0.4446434546654676
1.9000000000000001,0.43135101556824845
2.0,0.41902270561817984
2.1,0.40750011035774725
2.2,0.39665887735607436
2.3000000000000003,0.38640011860471246
2.4000000000000004,0.3766445027319532
2.5,0.36732792321699625
2.6,0.35839796185549666
2.7,0.349811769896831
2.8000000000000003,0.34153409019355274
2.9000000000000004,0.33353549604886573
3.0,0.32394213931001464
3.1,0.25193228601124656
3.2,0.21900943477115292
3.3000000000000003,0.20101487102223117
3.4000000000000004,0.18710346192972338
3.5,0.17552944669844595
3.6,0.16468356280751498
3.7,0.15734528356371205
3.8000000000000003,0.14879843267667442
3.9000000000000004,0.14068026128157354
4.0,0.13468333705622126
4.1000000000000005,0.12916977320965384
4.2,0.12136023888258281
4.3,0.11681277866643539
4.4,0.11349478862505188
4.5,0.1078125554579177
4.6000000000000005,0.10363703812784716
4.7,0.0993882620155134
4.800000000000001,0.09300774054146077
4.9,0.09257940488808605
5.0,0.08588682840343345
