eps,W
0.0,0.8542193426662434
0.1,0.42131113388529057
0.2,0.35715652902795564
0.30000000000000004,0.3804643222271698
0.4,0.42419701059047804
0.5,0.46954292768027217
0.6000000000000001,0.5110989310313961
0.7000000000000001,0.5476553524240542
0.8,0.5793583491080722
0.9,0.6067543508487578
1.0,0.6304565666374677
1.1,0.4232928685400459
1.2000000000000002,0.3244459439002807
1.3,0.2848378131567452
1.4000000000000001,0.27800747809086634
1.5,0.28921852258265696
1.6,0.31006699804979965
1.7000000000000002,0.33568494911500013
1.8,0.3632329279777411
1.9000000000000001,0.3910599744942257
2.0,0.41822281235336584
2.1,0.4442042169712807
2.2,0.46874447999768926
2.3000000000000003,0.49173959471396683
2.4000000000000004,0.5131785521653184
2.5,0.5331045153511218
2.6,0.5515908255654676
2.7,0.5687258790279849
2.8000000000000003,0.5846042691853159
2.9000000000000004,0.5993207655925177
3.0,0.6129671821000641
3.1,0.25978320000121746
3.2,0.3192899590821582
3.3000000000000003,0.37392404570308485
3.4000000000000004,0.41851490161150023
3.5,0.45528518288136316
3.6,0.4862820441536333
3.7,0.5128796418122497
3.8000000000000003,0.5360568872649414
3.9000000000000004,0.5564994634303849
4.0,0.5746939071920856
4.1000000000000005,0.5910299942361646
4.2,0.6057860137322297
4.3,0.6191983051998118
4.4,0.6314437534624726
4.5,0.6426737669332138
4.6000000000000005,0.6530098920532752
4.7,0.6625545860934744
4.800000000000001,0.6713986069375408
4.9,0.6796106594083083
5.0,0.687256277851177
