eps,W
0.0,0.8542193349579468
0.1,0.6649829295398125
0.2,0.5761331964701929
0.30000000000000004,0.5255038596858269
0.4,0.4927585428040991
0.5,0.46969107817888095
0.6000000000000001,0.4524130838647472
0.7000000000000001,0.4388656109501124
0.8,0.4278655501454075
0.9,0.4186892540450885
1.0,0.4108717011255736
1.1,0.35117249544777396
1.2000000000000002,0.30714591345182873
1.3,0.2737257435596731
1.4000000000000001,0.24774852242946635
1.5,0.22715939584086686
1.6,0.21057767707562783
1.7000000000000002,0.1970491286772118
1.8,0.1858969080113235
1.9000000000000001,0.1766305551551021
2.0,0.16888746476682098
2.1,0.16239504335716873
2.2,0.15694508437136231
2.3000000000000003,0.15237618546855594
2.4000000000000004,0.1485616801024107
2.5,0.14540103584424613
2.6,0.1428133872686785
2.7,0.1407332024222418
2.8000000000000003,0.13910676018438253
2.9000000000000004,0.137889677521731
3.0,0.13660448347675985
3.1,0.08888992802718859
3.2,0.07114030459324013
3.3000000000000003,0.06600781442041642
3.4000000000000004,0.05836179643745272
3.5,0.055855134908693184
3.6,0.05571302317296987
3.7,0.05541793845909814
3.8000000000000003,0.05822573837533259
3.9000000000000004,0.059139101444125444
4.0,0.06109782713974609
4.1000000000000005,0.06314750712755159
4.2,0.06386102641598752
4.3,0.0661742045197665
4.4,0.06961606995616323
4.5,0.07186258159453637
4.6000000000000005,0.07494468834200219
4.7,0.07939487858142293
4.800000000000001,0.08178605304179065
4.9,0.08557770684770681
5.0,0.08928515886132592
