eps,W
0.0,0.4199700125791809
0.1,0.40808158110843756
0.2,0.396220484657825
0.30000000000000004,0.3844401373623851
0.4,0.37275680873986866
0.5,0.36116574158814496
0.6000000000000001,0.34967087692766996
0.7000000000000001,0.3384344175045239
0.8,0.3273453856561614
0.9,0.3163229883579806
1.0,0.30563868397902155
1.1,0.294646471716531
1.2000000000000002,0.2839202337367402
1.3,0.27344792680545177
1.4000000000000001,0.2621298650625135
1.5,0.25133865237579717
1.6,0.2398005694267995
1.7000000000000002,0.2284248426312346
1.8,0.21578614536091276
1.9000000000000001,0.2046503440826165
2.0,0.19257712042114747
2.1,0.1801723557453848
2.2,0.16851019496657893
2.3000000000000003,0.15619638212284837
2.4000000000000004,0.14423735307586888
2.5,0.13396750147906278
2.6,0.1262187570259745
2.7,0.1158066711981679
2.8000000000000003,0.10731779479232671
2.9000000000000004,0.09889713450817887
3.0,0.09582898976285154
3.1,0.08711439806846057
3.2,0.08188891046721787
3.3000000000000003,0.0759994773273378
3.4000000000000004,0.07120044034527398
3.5,0.06786601230750723
3.6,0.0610076871570173
3.7,0.05873693861884977
3.8000000000000003,0.05516298508784126
3.9000000000000004,0.05181000070644229
4.0,0.048014691068666154
4.1000000000000005,0.045545237195865146
4.2,0.044370464341122774
4.3,0.04058949127646836
4.4,0.03774268338443357
4.5,0.03536099195902952
4.6000000000000005,0.03423236297254288
4.7,0.031608530362896375
4.800000000000001,0.028468070473127324
4.9,0.028198069653855705
5.0,0.02788790803530777
