eps,W
0.0,0.13098474371036992
0.1,0.12558923168114242
0.2,0.12043989378473428
0.30000000000000004,0.11735442001124184
0.4,0.10934185904427544
0.5,0.10737969366031369
0.6000000000000001,0.10377227872150735
0.7000000000000001,0.10169545638876479
0.8,0.1009991031874978
0.9,0.09737554333143256
1.0,0.09411045374185316
1.1,0.09024994126981532
1.2000000000000002,0.0873671003854395
1.3,0.08563930929722927
1.4000000000000001,0.08232160986621516
1.5,0.08510284894613607
1.6,0.08270315218979053
1.7000000000000002,0.07981735004558761
1.8,0.07756570283101583
1.9000000000000001,0.07900664835834163
2.0,0.07725112063662058
2.1,0.07492360047965237
2.2,0.07755336423807462
2.3000000000000003,0.07414624095143278
2.4000000000000004,0.07670946653962787
2.5,0.07434808412282043
2.6,0.07452433588297801
2.7,0.07714125660459571
2.8000000000000003,0.07701194988148781
2.9000000000000004,0.07567961903083611
3.0,0.07775589169421698
3.1,0.07821443948496935
3.2,0.07873631167607485
3.3000000000000003,0.08052250035291932
3.4000000000000004,0.0813419562202547
3.5,0.0831561244760832
3.6,0.08515110557118893
3.7,0.08842425568924957
3.8000000000000003,0.08895968558208944
3.9000000000000004,0.0905994791202514
4.0,0.09273898517375584
4.1000000000000005,0.09366718660263951
4.2,0.0985778079342255
4.3,0.09863279374905053
4.4,0.10117120925226526
4.5,0.10272496588088487
4.6000000000000005,0.10744271807660544
4.7,0.10897273079083389
4.800000000000001,0.11191346232098887
4.9,0.11432269489003988
5.0,0.11828168723670963
