eps,W
0.0,0.42005083793454995
0.1,0.41013555238003396
0.2,0.40016651369730993
0.30000000000000004,0.3901699857084919
0.4,0.3800785450073616
0.5,0.3699659175315632
0.6000000000000001,0.35982082022296846
0.7000000000000001,0.3495731123429977
0.8,0.3387085932424677
0.9,0.32828812623151327
1.0,0.31715848512585426
1.1,0.30632905622783463
1.2000000000000002,0.2951741156006257
1.3,0.2838667467858766
1.4000000000000001,0.2719302972036397
1.5,0.2601634865766583
1.6,0.24823479222605205
1.7000000000000002,0.23594175569906564
1.8,0.2242921050502099
1.9000000000000001,0.2125551730389237
2.0,0.2017109214088234
2.1,0.1901040300546729
2.2,0.17985996431269338
2.3000000000000003,0.1711555049133888
2.4000000000000004,0.16136558342846485
2.5,0.15177266041758955
2.6,0.14626529927310317
2.7,0.13716023626578477
2.8000000000000003,0.12867515537965765
2.9000000000000004,0.12218970701673529
3.0,0.11618424851225984
3.1,0.10859669756454587
3.2,0.10657651919490382
3.3000000000000003,0.09960650323877675
3.4000000000000004,0.09494925566642953
3.5,0.08966824885025394
3.6,0.08579377100486577
3.7,0.079479183024386
3.8000000000000003,0.07837490061981853
3.9000000000000004,0.07247050455266103
4.0,0.0701281474765074
4.1000000000000005,0.06347102034281142
4.2,0.06262620176119502
4.3,0.058049429554321935
4.4,0.05661200873915309
4.5,0.053425432618934544
4.6000000000000005,0.050169632831364656
4.7,0.0469900525895231
4.800000000000001,0.045028995019411225
4.9,0.04193784543502337
5.0,0.03972205563459457
