eps,W
0.0,0.09572423913834577
0.1,0.09472795792182609
0.2,0.09485851766145363
0.30000000000000004,0.09339792093477998
0.4,0.0940864033730388
0.5,0.08784214299616709
0.6000000000000001,0.08612364443699427
0.7000000000000001,0.083762001368135
0.8,0.08381832921544204
0.9,0.07994946353940029
1.0,0.07910944027257662
1.1,0.08092196578964168
1.2000000000000002,0.07576551203762523
1.3,0.07578577127000508
1.4000000000000001,0.07508199276334598
1.5,0.07229850500605405
1.6,0.07244142707108797
1.7000000000000002,0.07124380999315219
1.8,0.07096771207195968
1.9000000000000001,0.07007318610064171
2.0,0.06787679334347085
2.1,0.06428310627084448
2.2,0.0645846744407723
2.3000000000000003,0.063786534339647
2.4000000000000004,0.06423766799069601
2.5,0.06020509189515873
2.6,0.05977733815533614
2.7,0.05858665968028836
2.8000000000000003,0.058700321293277354
2.9000000000000004,0.058581615725402596
3.0,0.05676546785787372
3.1,0.0542681187321272
3.2,0.05484793173586198
3.3000000000000003,0.0524704220304376
3.4000000000000004,0.05277549321762264
3.5,0.05130342652987318
3.6,0.048294591366362195
3.7,0.04476346194701493
3.8000000000000003,0.04442742694210239
3.9000000000000004,0.045983187646909604
4.0,0.045388644781627525
4.1000000000000005,0.048654448681574446
4.2,0.04552408541691711
4.3,0.04454114047401178
4.4,0.044975816145125504
4.5,0.04169811355746423
4.6000000000000005,0.04215387535022564
4.7,0.0403856270130811
4.800000000000001,0.04069927928615085
4.9,0.040159920872847456
5.0,0.043216833743121776
