eps,W
0.0,0.854219311887582
0.1,0.7362218076971081
0.2,0.674550660408973
0.30000000000000004,0.6364690483724025
0.4,0.6100628275024397
0.5,0.5902532450835605
0.6000000000000001,0.5745201394183769
0.7000000000000001,0.5614753007903858
0.8,0.5502930984755503
0.9,0.5404531223706647
1.0,0.530405542933595
1.1,0.4808420511220981
1.2000000000000002,0.44080972922949596
1.3,0.40834414259422497
1.4000000000000001,0.3813865086323291
1.5,0.35855070582563087
1.6,0.3388741421740922
1.7000000000000002,0.3216706538482327
1.8,0.3064399292096074
1.9000000000000001,0.2928098528116373
2.0,0.28049878300764236
2.1,0.2692903338586586
2.2,0.25901582202122464
2.3000000000000003,0.24954243492185071
2.4000000000000004,0.24076404446152833
2.5,0.2325953106367335
2.6,0.22496680036425382
2.7,0.21782156262577745
2.8000000000000003,0.21111251479274198
2.9000000000000004,0.2048005145050965
3.0,0.19885261136998442
3.1,0.14246600543217688
3.2,0.11987498215971838
3.3000000000000003,0.10304130799523939
3.4000000000000004,0.0912817338689304
3.5,0.08299571248394079
3.6,0.07707714761666547
3.7,0.06848822713117404
3.8000000000000003,0.06135557307012833
3.9000000000000004,0.05809614839477166
4.0,0.05617368291390467
4.1000000000000005,0.04900970742743858
4.2,0.04625246794517348
4.3,0.043305325925037136
4.4,0.040669691893471756
4.5,0.03710387892965276
4.6000000000000005,0.036712965004235855
4.7,0.03279082677657978
4.800000000000001,0.03164789548341929
4.9,0.0291669360964506
5.0,0.028418121516764372
