eps,W
0.0,0.4230196831989492
0.1,0.4032085159274787
0.2,0.38445313292515154
0.30000000000000004,0.36630312701907836
0.4,0.3485025889835468
0.5,0.3308999759948381
0.6000000000000001,0.3134719133955121
0.7000000000000001,0.29633356122723986
0.8,0.2796553783822522
0.9,0.2636538219847358
1.0,0.24854833604301102
1.1,0.23453006905241985
1.2000000000000002,0.22156408210058373
1.3,0.20982667134905966
1.4000000000000001,0.19917539835551654
1.5,0.18976148074377946
1.6,0.18114658024128258
1.7000000000000002,0.1734629955086499
1.8,0.16652249198393307
1.9000000000000001,0.1599383686604626
2.0,0.15424404505462327
2.1,0.14796388562824186
2.2,0.1427376431646977
2.3000000000000003,0.13628325790655368
2.4000000000000004,0.12750048745089942
2.5,0.1171208227900781
2.6,0.10657500410588427
2.7,0.09464632627432858
2.8000000000000003,0.08489562487470988
2.9000000000000004,0.07609940942760895
3.0,0.06832846362289544
3.1,0.06320362856113663
3.2,0.06009446193214725
3.3000000000000003,0.05585532748282024
3.4000000000000004,0.05414113131071848
3.5,0.054560761866596114
3.6,0.05538605994912357
3.7,0.05605176182810098
3.8000000000000003,0.05804329992929145
3.9000000000000004,0.059756443610589176
4.0,0.06202710210048112
4.1000000000000005,0.06429268827145006
4.2,0.06470585019897142
4.3,0.07073605662946236
4.4,0.07266999671792644
4.5,0.07321414325236314
4.6000000000000005,0.0759393347358511
4.7,0.08081295496169429
4.800000000000001,0.08434116583814406
4.9,0.08762396826051319
5.0,0.09132306948128699
