eps,W
0.0,0.4223756491105077
0.1,0.41327513331377363
0.2,0.4038774983485828
0.30000000000000004,0.3946551867201345
0.4,0.3853030634749021
0.5,0.37563661492117567
0.6000000000000001,0.3664315699644428
0.7000000000000001,0.3574509279901307
0.8,0.3476917732469602
0.9,0.33842372382015307
1.0,0.32933600224246734
1.1,0.32039669194058823
1.2000000000000002,0.31195220651096806
1.3,0.303108868523292
1.4000000000000001,0.2949181293184069
1.5,0.2864171906731505
1.6,0.2780432318100778
1.7000000000000002,0.2704155481047043
1.8,0.2631515213608365
1.9000000000000001,0.25564579974893153
2.0,0.24861324140447658
2.1,0.24136334892357436
2.2,0.23485939050303287
2.3000000000000003,0.22806733651066807
2.4000000000000004,0.22168167910619593
2.5,0.2154527294396986
2.6,0.20831892726167706
2.7,0.20350810384700366
2.8000000000000003,0.19797432430199038
2.9000000000000004,0.1923676562917543
3.0,0.18645120658868056
3.1,0.18168740530232066
3.2,0.17659314258757192
3.3000000000000003,0.1712103979263847
3.4000000000000004,0.16610225103073492
3.5,0.16228650409570228
3.6,0.1569928984602294
3.7,0.152500627132683
3.8000000000000003,0.14755389955793213
3.9000000000000004,0.14397367521951387
4.0,0.13925840840848688
4.1000000000000005,0.13523630203036086
4.2,0.13087619931221414
4.3,0.12795536545215455
4.4,0.1237701074328598
4.5,0.11994308724212631
4.6000000000000005,0.11518372788208313
4.7,0.11311473713525964
4.800000000000001,0.10813901552441979
4.9,0.10641852321631873
5.0,0.10357368202129257
