eps,W
0.0,0.10746716618310245
0.1,0.10651211589877374
0.2,0.1042023739747731
0.30000000000000004,0.10025562249194682
0.4,0.09916985159109844
0.5,0.09320085136556566
0.6000000000000001,0.09385289536414275
0.7000000000000001,0.09267489727496522
0.8,0.08718201262882441
0.9,0.0887207345128742
1.0,0.08349663935238272
1.1,0.0835751192498989
1.2000000000000002,0.08195054023198925
1.3,0.0809942185810369
1.4000000000000001,0.0758793723378333
1.5,0.07706880615789173
1.6,0.07542002220292005
1.7000000000000002,0.07208368304281756
1.8,0.07379588468872864
1.9000000000000001,0.07075643341331851
2.0,0.068828057936009
2.1,0.06654053160260802
2.2,0.06790597235725804
2.3000000000000003,0.06388181533764593
2.4000000000000004,0.06152014457174947
2.5,0.06044908560374937
2.6,0.05961617304555212
2.7,0.060555862724019256
2.8000000000000003,0.05852892812769647
2.9000000000000004,0.05523724327720157
3.0,0.05571245483187035
3.1,0.050161409110987376
3.2,0.05261878955526424
3.3000000000000003,0.053555265786275896
3.4000000000000004,0.05165988243604966
3.5,0.05414954589614153
3.6,0.05042298557254752
3.7,0.05100233288662763
3.8000000000000003,0.05021603092537218
3.9000000000000004,0.051660371709663436
4.0,0.049541933744971116
4.1000000000000005,0.049295972033951696
4.2,0.04827542775595644
4.3,0.04983228475754187
4.4,0.04967559234858832
4.5,0.04944673933023047
4.6000000000000005,0.0471133837431961
4.7,0.05085062137125226
4.800000000000001,0.04879621287067295
4.9,0.05034762475047616
5.0,0.04951546878864366
