eps,W
0.0,0.31719731959025155
0.1,0.3159703074875079
0.2,0.30934467414836087
0.30000000000000004,0.2991108437852185
0.4,0.2871493219115903
0.5,0.2772792095549795
0.6000000000000001,0.2712455775489158
0.7000000000000001,0.27020890195285907
0.8,0.2750616396452902
0.9,0.28491171983925506
1.0,0.298952478586459
1.1,0.31552902157312923
1.2000000000000002,0.3326720106976453
1.3,0.3490970982194046
1.4000000000000001,0.3626289581850318
1.5,0.37204130975908895
1.6,0.3753069548305973
1.7000000000000002,0.36982523945859636
1.8,0.35343554234631147
1.9000000000000001,0.3254232002825718
2.0,0.28843374656416243
2.1,0.2543952602281184
2.2,0.23863848359534498
2.3000000000000003,0.24990136126300871
2.4000000000000004,0.2799471044728849
2.5,0.31847698967013915
2.6,0.358497035978261
2.7,0.396612732185394
2.8000000000000003,0.4315708388086567
2.9000000000000004,0.46310963513444875
3.0,0.49139463717166065
3.1,0.5167319630524854
3.2,0.5394622892537319
3.3000000000000003,0.5599208951853956
3.4000000000000004,0.5783857430124538
3.5,0.5951113865121898
3.6,0.6103108185466575
3.7,0.6241720703416324
3.8000000000000003,0.6368515081266061
3.9000000000000004,0.6484839224097797
4.0,0.659184127556219
4.1000000000000005,0.6690536128914389
4.2,0.6781797551582998
4.3,0.6866367079408587
4.4,0.694489899290948
4.5,0.7017972688783057
4.6000000000000005,0.708610759391202
4.7,0.7149751772999642
4.800000000000001,0.720929424634022
4.9,0.726509004215258
5.0,0.7317455214104356
