eps,W
0.0,0.43099631606440314
0.1,0.3560568030578319
0.2,0.3528391156940331
0.30000000000000004,0.3826547693924745
0.4,0.4202172609845409
0.5,0.45409336656711935
0.6000000000000001,0.4785504694390969
0.7000000000000001,0.48876587831547064
0.8,0.4787024971918452
0.9,0.4431948360489375
1.0,0.3872650928835245
1.1,0.33080953451629697
1.2000000000000002,0.29252908604447286
1.3,0.27693196691847227
1.4000000000000001,0.2799196504906115
1.5,0.29495648833892324
1.6,0.3170445486927171
1.7000000000000002,0.34273517870281744
1.8,0.3698007576039884
1.9000000000000001,0.39684135787736563
2.0,0.42301648567136074
2.1,0.44778082436046385
2.2,0.4707898368898819
2.3000000000000003,0.49173810027630205
2.4000000000000004,0.5101640828088128
2.5,0.5251385733519686
2.6,0.5342824279086016
2.7,0.530578438225829
2.8000000000000003,0.4883428102942775
2.9000000000000004,0.34571109581362686
3.0,0.24996563218143056
3.1,0.2876991568425992
3.2,0.34238135992563207
3.3000000000000003,0.3904458887167835
3.4000000000000004,0.4307693358408806
3.5,0.46483160797442963
3.6,0.4940050970806664
3.7,0.519326303096944
3.8000000000000003,0.5415660902470203
3.9000000000000004,0.5612900016115967
4.0,0.5789237275330814
4.1000000000000005,0.5948070111018718
4.2,0.6091965696283351
4.3,0.6222977137244352
4.4,0.6342830449689492
4.5,0.6452877280638678
4.6000000000000005,0.6554314040864192
4.7,0.6648074236960827
4.800000000000001,0.6734999586531515
4.9,0.6815785532452087
5.0,0.6891047678422159
