eps,W
0.0,0.11254068331024633
0.1,0.11055214859654847
0.2,0.10615853589746538
0.30000000000000004,0.10456310669970793
0.4,0.10230586889015322
0.5,0.10246616756659954
0.6000000000000001,0.10059161553984883
0.7000000000000001,0.09540338922571828
0.8,0.09585154333923564
0.9,0.09230078828874193
1.0,0.0915282468655457
1.1,0.08908039347248511
1.2000000000000002,0.08663890784303849
1.3,0.08508548682692711
1.4000000000000001,0.08560070550905298
1.5,0.0832639288968901
1.6,0.08018820143019388
1.7000000000000002,0.07885332466801237
1.8,0.07564980351636001
1.9000000000000001,0.07555781003191758
2.0,0.07496888673157731
2.1,0.07196064231328303
2.2,0.07104886203420283
2.3000000000000003,0.07025733008795268
2.4000000000000004,0.06943225012402618
2.5,0.06732910796524397
2.6,0.06674873569685148
2.7,0.06499749225420924
2.8000000000000003,0.06420591041804206
2.9000000000000004,0.0629534043202361
3.0,0.059351444399438257
3.1,0.06033538199738306
3.2,0.06029043640064498
3.3000000000000003,0.06004071033508164
3.4000000000000004,0.06190768591544479
3.5,0.05897207766482497
3.6,0.057719821788912544
3.7,0.05835194443899826
3.8000000000000003,0.058688765788803623
3.9000000000000004,0.058188939678979305
4.0,0.0570322671152451
4.1000000000000005,0.05934663523165112
4.2,0.05829137206745674
4.3,0.060267383347740996
4.4,0.061315143478606234
4.5,0.062146443130199965
4.6000000000000005,0.06266994404172736
4.7,0.06420212020796692
4.800000000000001,0.06271604989249281
4.9,0.06685710399933213
5.0,0.06602084601933084
