eps,W
0.0,0.8542192028222938
0.1,0.7878879113036753
0.2,0.750540001420592
0.30000000000000004,0.7265333668267563
0.4,0.7093511400364608
0.5,0.6961134933698025
0.6000000000000001,0.6853508418510071
0.7000000000000001,0.6762351161658782
0.8,0.6682643490709396
0.9,0.6611169177259413
1.0,0.6530746798527199
1.1,0.618519847063068
1.2000000000000002,0.5889061146581449
1.3,0.5639737356129493
1.4000000000000001,0.5425138836054298
1.5,0.5236970146590103
1.6,0.5069333567139331
1.7000000000000002,0.4917936118756011
1.8,0.4779570893641168
1.9000000000000001,0.4651829187687838
2.0,0.453284998987887
2.1,0.4421184775378989
2.2,0.43156918527323584
2.3000000000000003,0.4215462839170396
2.4000000000000004,0.4119767110532542
2.5,0.4028012942857607
2.6,0.3939717805892656
2.7,0.38544858282781524
2.8000000000000003,0.3771991873452585
2.9000000000000004,0.3691964714728002
3.0,0.3592729708918956
3.1,0.2850415540285088
3.2,0.2537331125472809
3.3000000000000003,0.23237662291996386
3.4000000000000004,0.21843209870093172
3.5,0.20434735129554155
3.6,0.1938832259961272
3.7,0.1857383067292142
3.8000000000000003,0.17652124243775913
3.9000000000000004,0.16868494664553715
4.0,0.1615820169234949
4.1000000000000005,0.15667609717294176
4.2,0.14957723739504625
4.3,0.14339186541641347
4.4,0.13914519950835139
4.5,0.1315588065965905
4.6000000000000005,0.12710504957084626
4.7,0.12303145540974998
4.800000000000001,0.11807365274208109
4.9,0.11454782944592506
5.0,0.1100233669003587
