eps,W
0.0,0.8542193495295132
0.1,0.5865217973564677
0.2,0.4793038574958182
0.30000000000000004,0.4270658784421034
0.4,0.3983836582020497
0.5,0.38145181571829184
0.6000000000000001,0.37104324722603643
0.7000000000000001,0.36456170275335714
0.8,0.36060257550053665
0.9,0.3583536199753275
1.0,0.35652236849162106
1.1,0.2901426876198284
1.2000000000000002,0.24491919835121423
1.3,0.21390325724932602
1.4000000000000001,0.19243615430799652
1.5,0.17759725795266068
1.6,0.16749029603724302
1.7000000000000002,0.16084598861571128
1.8,0.15679206651150218
1.9000000000000001,0.1547148847091896
2.0,0.15417359427212127
2.1,0.15484538561383526
2.2,0.15648979808799754
2.3000000000000003,0.15892467015946463
2.4000000000000004,0.162009987919735
2.5,0.1656364895134274
2.6,0.16971783791823414
2.7,0.1741846386052522
2.8000000000000003,0.17898064703562444
2.9000000000000004,0.18405950809006882
3.0,0.18866160174429603
3.1,0.10904173446298478
3.2,0.10520870558178717
3.3000000000000003,0.11087487998897949
3.4000000000000004,0.1159358981670305
3.5,0.126704524637416
3.6,0.1344629252184817
3.7,0.1443133101530986
3.8000000000000003,0.15152822749698078
3.9000000000000004,0.16066910970426804
4.0,0.16813080935734834
4.1000000000000005,0.17606277320724575
4.2,0.1845353546574503
4.3,0.19169616776677884
4.4,0.2000025864891414
4.5,0.20822395415184328
4.6000000000000005,0.21465909057277352
4.7,0.2230045809115401
4.800000000000001,0.23108770999848274
4.9,0.23764863621012444
5.0,0.24559642951997485
