eps,W
0.0,0.1215065119692503
0.1,0.12165828027129516
0.2,0.11600927594019364
0.30000000000000004,0.11490547545129369
0.4,0.1115221349441586
0.5,0.10693691360570418
0.6000000000000001,0.10681862399064611
0.7000000000000001,0.10630906713333536
0.8,0.10318476127589003
0.9,0.10064932039316626
1.0,0.09930021747993135
1.1,0.09764017633335528
1.2000000000000002,0.09553009078918326
1.3,0.09206973221210536
1.4000000000000001,0.09211635362535653
1.5,0.08799211614106107
1.6,0.08733484418428444
1.7000000000000002,0.08845053729528299
1.8,0.08641407856909987
1.9000000000000001,0.08434315378210766
2.0,0.08319573612850162
2.1,0.08303104120697619
2.2,0.07978260582859616
2.3000000000000003,0.07895717965241955
2.4000000000000004,0.08063756059487243
2.5,0.0784508332590004
2.6,0.07769130488491577
2.7,0.07946329653212732
2.8000000000000003,0.07939405579506315
2.9000000000000004,0.07805844556668946
3.0,0.0782633983793815
3.1,0.07737961382385321
3.2,0.07680600765276407
3.3000000000000003,0.07700874071900439
3.4000000000000004,0.07877824267331451
3.5,0.07883972588788495
3.6,0.07760044560428331
3.7,0.0804878326936386
3.8000000000000003,0.07994986889178138
3.9000000000000004,0.0813514426847409
4.0,0.083754646695754
4.1000000000000005,0.08262243051087913
4.2,0.0831285787758103
4.3,0.08387192433675052
4.4,0.08503659924673043
4.5,0.0874864924324748
4.6000000000000005,0.08881173516851863
4.7,0.08903166774451869
4.800000000000001,0.08983903231251851
4.9,0.09236056488116215
5.0,0.09356675310050354
